id,algo,strategy,run_id,start_mode,best_fitness,final_cash,test_final_cash,epoch_count,runtime_ms,early_stopped,best_params,hyperparams
883,gps,weighted,13,fixed,9491.82775216937,9491.82775216937,4891.01735613404,42,891.989727000691,False,"{""high_w1"": 0.4827352955931209, ""high_w2"": 0.05, ""high_w3"": 1.0, ""high_d1"": 17.392216187723882, ""high_d2"": 21.956186939015637, ""high_d3"": 44.53591145655379, ""high_alpha3"": 0.01, ""low_w1"": 0.7047109262725446, ""low_w2"": 1.0, ""low_w3"": 0.20609127974000352, ""low_d1"": 8.519702960858089, ""low_d2"": 18.314483173125097, ""low_d3"": 24.634496723819506, ""low_alpha3"": 0.01}","{""initial_step_size"": 1, ""tolerance"": 1e-05, ""decay_rate"": 0.5, ""max_iterations"": 50}"
884,aos,weighted,28,fixed,-9733.44522512902,9733.44522512902,4674.23041504681,51,7110.1800689994,False,"{""high_w1"": 1.0, ""high_w2"": 1.0, ""high_w3"": 1.0, ""high_d1"": 49.66848543948984, ""high_d2"": 39.52997847705123, ""high_d3"": 5.881371777114776, ""high_alpha3"": 0.99, ""low_w1"": 1.0, ""low_w2"": 1.0, ""low_w3"": 1.0, ""low_d1"": 10.854494080319375, ""low_d2"": 13.202869679224131, ""low_d3"": 17.439353585590464, ""low_alpha3"": 0.99}","{""pop_size"": 100, ""max_iter"": 50, ""n_shells"": 5}"
885,gps,weighted,18,fixed,139.455686098253,139.455686098253,459.609883073747,30,771.326258000045,False,"{""high_w1"": 1.0, ""high_w2"": 0.19594447325060027, ""high_w3"": 0.680618358607065, ""high_d1"": 14.745970560601549, ""high_d2"": 3.7252561075177777, ""high_d3"": 27.17373325488704, ""high_alpha3"": 0.5484189458720816, ""low_w1"": 1.0, ""low_w2"": 0.3140851228567324, ""low_w3"": 0.3714538018863403, ""low_d1"": 30.947005662477828, ""low_d2"": 29.654631349221507, ""low_d3"": 34.97437280626096, ""low_alpha3"": 0.99}","{""initial_step_size"": 1, ""tolerance"": 1e-05, ""decay_rate"": 0.5, ""max_iterations"": 50}"
886,gps,weighted,11,fixed,1116.90348582373,1116.90348582373,407.402744337298,46,1024.50343800047,False,"{""high_w1"": 0.1046875, ""high_w2"": 1.0, ""high_w3"": 0.05, ""high_d1"": 18.34603698887787, ""high_d2"": 30.552150842253617, ""high_d3"": 44.532210833988245, ""high_alpha3"": 0.99, ""low_w1"": 0.984375, ""low_w2"": 0.859375, ""low_w3"": 1.0, ""low_d1"": 36.14103545259627, ""low_d2"": 33.6710855069427, ""low_d3"": 35.85204894707142, ""low_alpha3"": 0.6166394412969142}","{""initial_step_size"": 1, ""tolerance"": 1e-05, ""decay_rate"": 0.5, ""max_iterations"": 50}"
887,gps,weighted,17,fixed,6173.29009283146,6173.29009283146,4425.51013363896,42,920.999790001588,False,"{""high_w1"": 1.0, ""high_w2"": 0.08125, ""high_w3"": 0.890625, ""high_d1"": 42.64927666108091, ""high_d2"": 31.686171107266798, ""high_d3"": 34.448711638274894, ""high_alpha3"": 0.99, ""low_w1"": 1.0, ""low_w2"": 0.7830876619827475, ""low_w3"": 1.0, ""low_d1"": 37.49779751909536, ""low_d2"": 3.6213720680665986, ""low_d3"": 5.021430850482869, ""low_alpha3"": 0.99}","{""initial_step_size"": 1, ""tolerance"": 1e-05, ""decay_rate"": 0.5, ""max_iterations"": 50}"
888,aos,weighted,29,fixed,-10834.3804541779,10834.3804541779,5500.04295666176,51,7028.88946700114,False,"{""high_w1"": 1.0, ""high_w2"": 1.0, ""high_w3"": 0.8542504183539034, ""high_d1"": 45.513206145956445, ""high_d2"": 47.09756746977329, ""high_d3"": 49.69485946717177, ""high_alpha3"": 0.99, ""low_w1"": 0.6891470346178552, ""low_w2"": 1.0, ""low_w3"": 0.8355642716942971, ""low_d1"": 11.542894672855097, ""low_d2"": 36.473159229722576, ""low_d3"": 26.370058921578774, ""low_alpha3"": 0.9148912477028486}","{""pop_size"": 100, ""max_iter"": 50, ""n_shells"": 5}"
889,gps,weighted,19,fixed,10302.7163274378,10302.7163274378,4870.63031672756,21,746.49080800009,False,"{""high_w1"": 0.599112019053907, ""high_w2"": 0.06741547261777536, ""high_w3"": 0.09563698471069704, ""high_d1"": 48.21079899076483, ""high_d2"": 36.778267143968904, ""high_d3"": 42.60196015058771, ""high_alpha3"": 0.01, ""low_w1"": 0.31097168683760595, ""low_w2"": 0.573878569571233, ""low_w3"": 0.32766890926213793, ""low_d1"": 5.31311880021754, ""low_d2"": 18.50779764748243, ""low_d3"": 32.49461650835465, ""low_alpha3"": 0.1584140500965287}","{""initial_step_size"": 1, ""tolerance"": 1e-05, ""decay_rate"": 0.5, ""max_iterations"": 50}"
890,gps,weighted,26,fixed,4263.70931010179,4263.70931010179,3420.79835186882,28,554.827755000588,False,"{""high_w1"": 0.9765625, ""high_w2"": 0.1670003921392224, ""high_w3"": 0.7580548077053454, ""high_d1"": 49.13271478772583, ""high_d2"": 25.396824523995, ""high_d3"": 28.04719790501673, ""high_alpha3"": 0.99, ""low_w1"": 0.8059629770346848, ""low_w2"": 0.20458980116232434, ""low_w3"": 0.9666421670897508, ""low_d1"": 38.856724998237, ""low_d2"": 25.92531452759603, ""low_d3"": 9.994386206399817, ""low_alpha3"": 0.8433188307397611}","{""initial_step_size"": 1, ""tolerance"": 1e-05, ""decay_rate"": 0.5, ""max_iterations"": 50}"
891,gps,weighted,20,fixed,1555.54393118159,1555.54393118159,395.456532714839,25,792.38880900084,False,"{""high_w1"": 1.0, ""high_w2"": 1.0, ""high_w3"": 0.6127305795842413, ""high_d1"": 29.00683472084193, ""high_d2"": 26.039418591544845, ""high_d3"": 37.76250097773358, ""high_alpha3"": 0.05875791764106177, ""low_w1"": 0.8028345382072246, ""low_w2"": 0.19225374534543543, ""low_w3"": 1.0, ""low_d1"": 30.375451924209667, ""low_d2"": 23.331705449910828, ""low_d3"": 35.75333211115878, ""low_alpha3"": 0.8215410572419135}","{""initial_step_size"": 1, ""tolerance"": 1e-05, ""decay_rate"": 0.5, ""max_iterations"": 50}"
892,gps,weighted,25,fixed,8207.26891522148,8207.26891522148,3698.32300854216,27,707.313763999991,False,"{""high_w1"": 0.875, ""high_w2"": 0.05, ""high_w3"": 0.05, ""high_d1"": 49.187142948342164, ""high_d2"": 22.860693121813814, ""high_d3"": 21.285376858427426, ""high_alpha3"": 0.99, ""low_w1"": 1.0, ""low_w2"": 0.5549110164774855, ""low_w3"": 0.16664104750763636, ""low_d1"": 7.3030259615467354, ""low_d2"": 36.116495633899994, ""low_d3"": 18.666215872589248, ""low_alpha3"": 0.7719879709823741}","{""initial_step_size"": 1, ""tolerance"": 1e-05, ""decay_rate"": 0.5, ""max_iterations"": 50}"
893,gps,weighted,23,fixed,5401.37364496199,5401.37364496199,3678.88053010067,36,797.008214000016,False,"{""high_w1"": 0.875, ""high_w2"": 1.0, ""high_w3"": 0.12747812262849784, ""high_d1"": 31.263563098525843, ""high_d2"": 45.09694605375161, ""high_d3"": 39.20562193370309, ""high_alpha3"": 0.5972652816512656, ""low_w1"": 0.7294191742731524, ""low_w2"": 0.4437575414473398, ""low_w3"": 0.30396233432071473, ""low_d1"": 30.446529395558244, ""low_d2"": 34.556563867957216, ""low_d3"": 25.19000313725675, ""low_alpha3"": 0.7144217906596045}","{""initial_step_size"": 1, ""tolerance"": 1e-05, ""decay_rate"": 0.5, ""max_iterations"": 50}"
894,gps,weighted,28,fixed,9096.54414831108,9096.54414831108,4801.57922665192,23,629.763328999616,False,"{""high_w1"": 1.0, ""high_w2"": 0.4027597500196466, ""high_w3"": 0.9683620803848892, ""high_d1"": 44.250747808245066, ""high_d2"": 20.990273387642734, ""high_d3"": 49.958333224666205, ""high_alpha3"": 0.4005478535516255, ""low_w1"": 0.8043636793886317, ""low_w2"": 0.4070088353497843, ""low_w3"": 1.0, ""low_d1"": 9.154080752833037, ""low_d2"": 29.1944891994071, ""low_d3"": 6.144047703966507, ""low_alpha3"": 0.4023758394409924}","{""initial_step_size"": 1, ""tolerance"": 1e-05, ""decay_rate"": 0.5, ""max_iterations"": 50}"
895,gps,weighted,24,fixed,4497.83866323033,4497.83866323033,2487.47731308901,38,750.044147000153,False,"{""high_w1"": 0.33125, ""high_w2"": 0.984375, ""high_w3"": 0.6709555035898649, ""high_d1"": 21.314684076378988, ""high_d2"": 38.11167653342679, ""high_d3"": 30.28295741755681, ""high_alpha3"": 0.99, ""low_w1"": 0.14320236768688646, ""low_w2"": 0.2856678287707863, ""low_w3"": 0.5946788914969201, ""low_d1"": 8.383522195526707, ""low_d2"": 22.119445541067662, ""low_d3"": 21.825667717924613, ""low_alpha3"": 0.771061977836012}","{""initial_step_size"": 1, ""tolerance"": 1e-05, ""decay_rate"": 0.5, ""max_iterations"": 50}"
896,gps,weighted,22,fixed,10340.995069898,10340.995069898,4869.35952239263,32,847.757052999441,False,"{""high_w1"": 0.875, ""high_w2"": 0.05, ""high_w3"": 1.0, ""high_d1"": 45.307759098007956, ""high_d2"": 8.413975844105583, ""high_d3"": 42.70468536722425, ""high_alpha3"": 0.04123858434269655, ""low_w1"": 0.5128858282914286, ""low_w2"": 1.0, ""low_w3"": 0.67352833541937, ""low_d1"": 30.177226025397005, ""low_d2"": 7.579965242876764, ""low_d3"": 19.363963721161255, ""low_alpha3"": 0.01}","{""initial_step_size"": 1, ""tolerance"": 1e-05, ""decay_rate"": 0.5, ""max_iterations"": 50}"
897,gps,weighted,29,fixed,9024.68287137502,9024.68287137502,4528.98569573848,51,642.807624999477,False,"{""high_w1"": 1.0, ""high_w2"": 0.984375, ""high_w3"": 0.96875, ""high_d1"": 48.29509017435208, ""high_d2"": 46.92827981418969, ""high_d3"": 34.269909049097016, ""high_alpha3"": 0.99, ""low_w1"": 1.0, ""low_w2"": 0.7658865305766247, ""low_w3"": 1.0, ""low_d1"": 50.0, ""low_d2"": 29.64481990505071, ""low_d3"": 20.54543147950725, ""low_alpha3"": 0.99}","{""initial_step_size"": 1, ""tolerance"": 1e-05, ""decay_rate"": 0.5, ""max_iterations"": 50}"
898,gps,weighted,21,fixed,258.85050961493,258.85050961493,533.569619578154,45,916.884000000209,False,"{""high_w1"": 0.875, ""high_w2"": 0.05, ""high_w3"": 1.0, ""high_d1"": 11.260447404139597, ""high_d2"": 46.59602692212331, ""high_d3"": 10.238586554763076, ""high_alpha3"": 0.7494111424010393, ""low_w1"": 0.484375, ""low_w2"": 1.0, ""low_w3"": 0.984375, ""low_d1"": 19.447048874289145, ""low_d2"": 49.530139561742914, ""low_d3"": 22.476543681162283, ""low_alpha3"": 0.865}","{""initial_step_size"": 1, ""tolerance"": 1e-05, ""decay_rate"": 0.5, ""max_iterations"": 50}"
899,gps,weighted,27,fixed,6054.43730150704,6054.43730150704,4725.51464230458,48,833.764669001539,False,"{""high_w1"": 0.10859375, ""high_w2"": 1.0, ""high_w3"": 0.05, ""high_d1"": 24.960714713280517, ""high_d2"": 39.775195962007786, ""high_d3"": 27.772773665866325, ""high_alpha3"": 0.41625, ""low_w1"": 1.0, ""low_w2"": 1.0, ""low_w3"": 0.5496810412661789, ""low_d1"": 27.969619918612914, ""low_d2"": 25.748072395141143, ""low_d3"": 44.51013418374701, ""low_alpha3"": 0.365}","{""initial_step_size"": 1, ""tolerance"": 1e-05, ""decay_rate"": 0.5, ""max_iterations"": 50}"
900,pso,sma,0,random,-821.963946782728,821.963946782728,617.367879785237,50,5192.06194500111,True,"{""short_window"": 21.827034816507428, ""long_window"": 61.084778633768885}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
901,pso,sma,7,random,-779.16826003635,779.16826003635,575.47129305243,51,5261.37923600072,False,"{""short_window"": 15.131108648714173, ""long_window"": 51.0}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
902,pso,sma,9,random,-821.963946782728,821.963946782728,617.367879785237,51,5279.34409099908,False,"{""short_window"": 22.109610480163617, ""long_window"": 60.74376082336663}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
903,pso,sma,10,random,-931.175318631482,931.175318631482,1153.51007806138,51,5447.9093230002,False,"{""short_window"": 46.70214995120181, ""long_window"": 200.0}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
904,pso,sma,1,random,-931.175318631482,931.175318631482,1153.51007806138,51,5466.77307299979,False,"{""short_window"": 46.68295182385091, ""long_window"": 200.0}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
905,pso,sma,8,random,-932.49722762536,932.49722762536,1180.27572148885,51,5466.64398299981,False,"{""short_window"": 48.76355481741606, ""long_window"": 197.34448907104303}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
906,pso,sma,3,random,-931.175318631482,931.175318631482,1153.51007806138,51,5467.64761200029,False,"{""short_window"": 47.30102835382807, ""long_window"": 200.0}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
907,pso,sma,2,random,-932.49722762536,932.49722762536,1180.27572148885,51,5468.46780899978,False,"{""short_window"": 49.00120246615712, ""long_window"": 196.69802771765876}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
908,pso,sma,11,random,-932.49722762536,932.49722762536,1180.27572148885,51,5471.30979499889,False,"{""short_window"": 48.89370826037666, ""long_window"": 197.1657925969876}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
909,pso,sma,6,random,-931.175318631482,931.175318631482,1153.51007806138,51,5475.81596199962,False,"{""short_window"": 46.51521551391815, ""long_window"": 200.0}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
910,pso,sma,5,random,-932.49722762536,932.49722762536,1180.27572148885,51,5476.73317200133,False,"{""short_window"": 49.357094358277074, ""long_window"": 197.2423685011632}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
911,pso,sma,4,random,-931.175318631482,931.175318631482,1153.51007806138,51,5484.34796100082,True,"{""short_window"": 46.961232725013446, ""long_window"": 200.0}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
912,pso,sma,12,random,-931.175318631482,931.175318631482,1153.51007806138,51,5558.86779499997,False,"{""short_window"": 46.899736744051225, ""long_window"": 200.0}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
913,pso,sma,13,random,-931.175318631482,931.175318631482,1153.51007806138,51,5554.54880999969,False,"{""short_window"": 46.98476513826443, ""long_window"": 200.0}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
914,pso,sma,14,random,-932.49722762536,932.49722762536,1180.27572148885,51,5559.88105800134,False,"{""short_window"": 48.57243411151252, ""long_window"": 197.02422731081853}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
915,pso,sma,19,random,-821.963946782728,821.963946782728,617.367879785237,51,5385.21522399969,False,"{""short_window"": 22.222735426973763, ""long_window"": 61.00801924381506}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
916,pso,sma,15,random,-932.49722762536,932.49722762536,1180.27572148885,51,5562.61204399925,False,"{""short_window"": 49.394726293016696, ""long_window"": 197.3163487527221}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
917,pso,sma,16,random,-932.49722762536,932.49722762536,1180.27572148885,51,5543.95677899993,False,"{""short_window"": 48.78127030675922, ""long_window"": 196.68067568342033}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
918,pso,sma,17,random,-932.49722762536,932.49722762536,1180.27572148885,51,5562.10127600025,False,"{""short_window"": 48.848853999960056, ""long_window"": 197.43973477715085}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
919,pso,sma,20,random,-931.175318631482,931.175318631482,1153.51007806138,51,5563.69080699915,False,"{""short_window"": 46.556114819987116, ""long_window"": 200.0}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
920,pso,sma,18,random,-931.175318631482,931.175318631482,1153.51007806138,51,5571.46497400026,False,"{""short_window"": 47.395893395645544, ""long_window"": 200.0}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
921,pso,sma,22,random,-931.175318631482,931.175318631482,1153.51007806138,51,5567.27932700051,False,"{""short_window"": 46.63095555840156, ""long_window"": 200.0}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
922,pso,sma,21,random,-932.49722762536,932.49722762536,1180.27572148885,51,5574.09218300018,False,"{""short_window"": 48.82930040533246, ""long_window"": 196.65747854559197}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
923,pso,sma,23,random,-932.49722762536,932.49722762536,1180.27572148885,51,5577.47087200005,False,"{""short_window"": 48.9341405728437, ""long_window"": 196.54917132417643}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
924,pso,sma,27,random,-807.599450435361,807.599450435361,1055.2952186726,51,5411.5213770001,False,"{""short_window"": 7.520721676773948, ""long_window"": 153.14408926595777}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
925,pso,sma,24,random,-932.49722762536,932.49722762536,1180.27572148885,51,5577.242415,False,"{""short_window"": 49.02971170047536, ""long_window"": 196.88922371026445}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
926,pso,sma,26,random,-776.118847145241,776.118847145241,940.056331500711,51,5490.95041799956,True,"{""short_window"": 50.0, ""long_window"": 143.91033572862804}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
927,pso,sma,25,random,-931.175318631482,931.175318631482,1153.51007806138,51,5563.36850099979,True,"{""short_window"": 46.97416816316812, ""long_window"": 200.0}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
928,pso,sma,29,random,-821.963946782728,821.963946782728,617.367879785237,51,5381.50145300097,False,"{""short_window"": 21.773979030371628, ""long_window"": 60.591133252176895}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
929,pso,lma,1,random,-800.109005668366,800.109005668366,487.740312063578,51,5445.28750899917,False,"{""short_window"": 35.331635756870156, ""long_window"": 55.970861480345356}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
930,pso,lma,0,random,-776.262974610292,776.262974610292,671.50931478053,51,5452.04498000021,False,"{""short_window"": 20.14876134556379, ""long_window"": 85.42482072969257}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
931,pso,lma,2,random,-776.262974610292,776.262974610292,671.50931478053,51,5457.78179099943,False,"{""short_window"": 20.323246703326465, ""long_window"": 84.54148665408314}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
932,pso,lma,3,random,-776.262974610292,776.262974610292,671.50931478053,51,5470.87324299901,False,"{""short_window"": 19.931442875146114, ""long_window"": 84.75376196447147}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
933,pso,lma,4,random,-776.262974610292,776.262974610292,671.50931478053,51,5466.09749500021,False,"{""short_window"": 20.487705063648235, ""long_window"": 85.0555728990141}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
934,pso,lma,5,random,-800.109005668366,800.109005668366,487.740312063578,51,5468.09573300016,False,"{""short_window"": 34.77526625266377, ""long_window"": 56.12318849635592}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
935,pso,sma,28,random,-932.49722762536,932.49722762536,1180.27572148885,51,5591.64747700015,False,"{""short_window"": 48.93744881289936, ""long_window"": 197.08348778004262}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
936,pso,lma,7,random,-800.109005668366,800.109005668366,487.740312063578,51,5485.89399899902,False,"{""short_window"": 35.1895115173466, ""long_window"": 55.89147332018447}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
937,pso,lma,10,random,-772.378132202087,772.378132202087,605.468432619929,51,5462.50410799985,False,"{""short_window"": 23.65386484818138, ""long_window"": 63.62637175277438}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
938,pso,lma,9,random,-800.109005668366,800.109005668366,487.740312063578,51,5484.16469499898,False,"{""short_window"": 34.70377981409631, ""long_window"": 56.14714786151181}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
939,pso,lma,6,random,-818.928633013523,818.928633013523,907.977723746608,51,5639.45672199952,False,"{""short_window"": 20.846759564601186, ""long_window"": 195.46485545296792}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
940,pso,lma,15,random,-776.262974610292,776.262974610292,671.50931478053,50,5400.61631999924,True,"{""short_window"": 20.4126894878585, ""long_window"": 84.53476385150694}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
941,pso,lma,8,random,-818.928633013523,818.928633013523,907.977723746608,51,5621.75118800042,False,"{""short_window"": 20.997894105888047, ""long_window"": 194.6789632472503}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
942,pso,lma,11,random,-776.262974610292,776.262974610292,671.50931478053,51,5483.90866499904,False,"{""short_window"": 20.34399685484979, ""long_window"": 84.56010343767637}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
943,pso,lma,13,random,-772.378132202087,772.378132202087,605.468432619929,51,5487.2299059989,False,"{""short_window"": 24.35741726327003, ""long_window"": 63.727026432038166}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
944,pso,lma,12,random,-818.928633013523,818.928633013523,907.977723746608,51,5611.23466800018,False,"{""short_window"": 20.643820266728742, ""long_window"": 195.09801169330277}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
945,pso,lma,17,random,-776.262974610292,776.262974610292,671.50931478053,51,5528.89819599841,False,"{""short_window"": 20.476446455683362, ""long_window"": 84.73554184846864}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
946,pso,lma,14,random,-818.928633013523,818.928633013523,907.977723746608,51,5637.59415799905,False,"{""short_window"": 20.88333778716206, ""long_window"": 194.79380942544006}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
947,pso,lma,16,random,-818.928633013523,818.928633013523,907.977723746608,51,5637.73510600004,False,"{""short_window"": 21.433144528000938, ""long_window"": 195.21226017178}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
948,pso,lma,18,random,-800.109005668366,800.109005668366,487.740312063578,51,5518.38668900018,False,"{""short_window"": 34.57200985735019, ""long_window"": 55.9526321314722}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
949,pso,lma,22,random,-800.109005668366,800.109005668366,487.740312063578,50,5435.30904399995,True,"{""short_window"": 35.054878055350585, ""long_window"": 55.807920797119955}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
950,pso,lma,20,random,-800.109005668366,800.109005668366,487.740312063578,51,5526.59914700053,False,"{""short_window"": 35.435524520115486, ""long_window"": 56.188504348593426}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
951,pso,lma,19,random,-776.262974610292,776.262974610292,671.50931478053,51,5535.92879900134,True,"{""short_window"": 20.44688108881055, ""long_window"": 85.36699229288078}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
952,pso,lma,21,random,-800.109005668366,800.109005668366,487.740312063578,51,5543.04939299982,False,"{""short_window"": 34.546669662943586, ""long_window"": 55.880838841808234}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
953,pso,lma,23,random,-800.109005668366,800.109005668366,487.740312063578,51,5522.42768299948,False,"{""short_window"": 34.76971899015017, ""long_window"": 55.64505392475783}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
954,pso,lma,24,random,-800.109005668366,800.109005668366,487.740312063578,51,5512.47632900049,False,"{""short_window"": 34.859119517322455, ""long_window"": 55.646964118280046}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
955,pso,lma,25,random,-818.928633013523,818.928633013523,907.977723746608,51,5670.38368999965,False,"{""short_window"": 21.42405075251947, ""long_window"": 194.90363762523523}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
956,pso,lma,26,random,-818.928633013523,818.928633013523,907.977723746608,51,5658.92838499894,False,"{""short_window"": 20.986699279489493, ""long_window"": 194.53466000204736}","{""pop_size"": 100, ""max_iter"": 50, ""w_max"": 0.9, ""w_min"": 0.4, ""c1"": 2, ""c2"": 2}"
